student_id,gender,region,filiere,reason_for_choice,is_repeater,brevet_avg,brevet_math,brevet_physics,brevet_science,brevet_arabic,brevet_langues,brevet_hfada,as1_avg_global,as1_math,as1_physics,as1_science,as1_arabic,as1_langues,as1_language_avg,as1_hfada,as2_avg_global,as2_math,as2_physics,as2_science,as2_arabic,as2_langues,as2_language_avg,as2_hfada,weekly_study_hours,study_consistency,time_essential_subjects,time_non_essential_subjects,private_tutoring_hours,exam_anxiety,health_state,family_support_score,learning_style,comprehension_speed,focus_level,weak_math,weak_physics,weak_science,weak_arabic,weak_langues,weak_hfada,problem_solving_gap,sleep_hours,stress_level,bac_avg,bac_mention,study_efficiency,grinder_index,time_allocation_ratio,resource_reliance,improvement_momentum,grade_volatility,stress_performance_ratio,sleep_debt,health_stress_index,family_support_strength,weakness_count,subject_balance,filiere_alignment,consistent_weak,efficient_stressed,repeater_penalty,kabylie_boost
1000,F,setif,gestion_economie,grades_pressure,0,10.22,10.07,10.7,10.0,10.15,10.43,10.0,9.39,9.28,9.71,9.11,9.37,9.54,9.45,9.36,9.73,9.69,9.86,9.71,9.2,9.91,9.56,10.01,27,0.49,15,12,2,3,2,3,reading_writing,3,4,0.35,0.34,0.35,0.39,0.34,0.33,0.35,6,3,9.62,echec,0.36,59.32,1.24,0.07,0.34,0.25,0.31,2,12,0.6,0,0.25,0.48,0.0,0.11,0,0
1001,F,blida,gestion_economie,interest,0,10.62,10.49,10.93,11.05,10.0,10.68,10.57,9.94,9.9,10.06,9.39,9.39,10.7,10.04,10.19,10.47,10.73,10.19,10.21,10.52,10.69,10.61,10.48,20,0.31,18,2,8,4,2,3,reading_writing,3,2,0.28,0.32,0.32,0.3,0.29,0.3,0.3,7,4,10.1,passable,0.5,33.21,8.57,0.4,0.53,0.23,0.39,1,16,0.6,0,0.23,0.52,0.0,0.2,0,0
1002,M,constantine,gestion_economie,interest,0,10.53,10.84,10.12,11.63,10.51,10.0,10.08,9.45,9.15,8.85,10.64,9.48,8.96,9.22,9.64,10.03,10.06,9.73,10.6,10.58,9.43,10.01,9.8,27,0.38,5,22,0,5,2,2,visual,3,3,0.33,0.35,0.29,0.29,0.37,0.35,0.34,7,5,10.17,passable,0.38,56.81,0.23,0.0,0.58,0.46,0.49,1,20,0.4,0,0.46,0.5,0.0,0.18,0,0
1003,M,bejaia,gestion_economie,academic_guidance,0,11.22,11.43,11.49,10.0,11.74,10.9,11.73,10.43,10.68,10.1,9.42,11.46,10.1,10.78,10.8,10.63,11.18,10.68,9.83,11.05,10.36,10.7,10.66,30,0.45,18,12,4,4,2,3,auditory,4,2,0.25,0.29,0.34,0.26,0.31,0.29,0.27,5,3,10.37,echec,0.34,67.5,1.49,0.13,0.2,0.49,0.38,3,12,0.6,0,0.49,0.53,0.0,0.13,0,1
1004,F,bejaia,gestion_economie,interest,0,11.89,11.77,11.26,12.59,12.85,11.55,11.35,10.97,10.67,11.15,11.09,11.86,10.49,11.17,10.57,11.49,11.04,11.9,11.4,11.6,11.25,11.42,11.76,23,0.48,8,15,6,3,3,2,reading_writing,3,4,0.26,0.21,0.24,0.23,0.25,0.22,0.24,6,4,11.25,passable,0.49,39.19,0.53,0.26,0.52,0.29,0.26,2,12,0.4,0,0.29,0.57,0.0,0.13,0,1
1005,F,blida,gestion_economie,friends,0,10.48,10.92,10.57,10.34,10.84,10.0,10.19,9.81,9.54,10.19,10.24,9.65,8.97,9.31,10.27,10.12,10.03,9.84,11.19,9.9,9.63,9.76,10.12,34,0.5,19,15,0,4,2,2,reading_writing,2,3,0.33,0.34,0.25,0.34,0.36,0.33,0.34,7,4,9.75,echec,0.29,88.08,1.26,0.0,0.31,0.55,0.41,1,16,0.4,0,0.55,0.5,0.0,0.12,0,0
1006,M,algiers,gestion_economie,grades_pressure,0,11.99,12.4,13.27,12.17,11.74,11.42,10.94,11.08,11.04,11.84,10.49,11.32,10.95,11.14,10.83,11.26,11.02,11.97,11.0,11.33,11.05,11.19,11.2,19,0.48,7,12,0,4,3,2,visual,2,3,0.27,0.2,0.27,0.24,0.26,0.25,0.23,6,3,11.04,passable,0.58,28.01,0.58,0.0,0.18,0.37,0.36,2,9,0.4,0,0.37,0.56,0.0,0.21,0,0
1007,F,tlemcen,gestion_economie,academic_guidance,0,10.69,12.33,11.03,10.03,10.0,10.72,10.0,9.62,10.56,9.47,9.23,9.46,10.43,9.94,8.61,9.96,10.31,9.5,9.82,10.14,10.46,10.3,9.51,30,0.54,14,16,8,4,2,2,practice_based,1,1,0.31,0.37,0.35,0.32,0.3,0.37,0.34,6,3,9.86,echec,0.33,70.15,0.87,0.27,0.33,0.35,0.4,2,12,0.4,0,0.35,0.5,0.0,0.13,0,0
1008,F,annaba,gestion_economie,interest,0,12.1,12.14,11.53,12.91,12.73,11.88,11.4,11.05,10.95,10.76,11.7,11.35,10.81,11.08,10.75,11.16,11.19,11.31,11.18,11.64,10.58,11.11,11.09,25,0.38,12,13,4,4,3,2,practice_based,2,1,0.25,0.25,0.25,0.22,0.29,0.26,0.25,6,4,10.99,passable,0.44,46.46,0.92,0.16,0.11,0.34,0.36,2,12,0.4,0,0.34,0.56,0.0,0.16,0,0
1009,F,constantine,gestion_economie,grades_pressure,0,11.13,12.15,11.81,11.93,10.0,10.0,10.92,9.79,10.66,10.51,9.81,8.65,8.76,8.7,10.38,10.16,10.41,11.36,9.62,9.76,9.72,9.74,10.07,19,0.35,10,9,4,4,3,2,reading_writing,1,3,0.31,0.24,0.36,0.35,0.35,0.33,0.27,6,4,10.19,passable,0.53,30.0,1.1,0.21,0.36,0.66,0.39,2,12,0.4,0,0.66,0.51,0.0,0.21,0,0
1010,F,oran,gestion_economie,friends,0,10.88,10.9,11.29,10.0,12.08,10.75,10.27,10.0,9.95,10.49,9.05,11.11,9.9,10.5,9.49,10.38,10.19,10.97,9.72,11.25,10.29,10.77,9.85,27,0.53,15,12,4,3,3,3,reading_writing,2,2,0.32,0.27,0.35,0.25,0.31,0.34,0.29,5,4,10.36,passable,0.38,55.99,1.24,0.15,0.38,0.55,0.29,3,12,0.6,0,0.55,0.53,0.0,0.11,0,0
1011,M,blida,gestion_economie,grades_pressure,0,10.04,10.0,10.0,10.0,10.26,10.0,10.0,8.86,9.01,8.49,8.69,9.33,9.01,9.17,8.66,9.45,9.94,9.46,9.44,9.09,9.69,9.39,9.1,31,0.41,18,13,2,4,2,3,visual,3,1,0.34,0.37,0.37,0.39,0.35,0.39,0.35,6,4,9.78,echec,0.31,74.81,1.37,0.06,0.59,0.28,0.4,2,16,0.6,0,0.28,0.47,0.0,0.13,0,0
1012,M,blida,gestion_economie,parents,1,10.24,10.21,10.04,10.0,10.85,10.0,10.35,8.88,8.69,8.64,7.06,10.07,9.43,9.75,9.41,9.26,9.73,9.17,7.78,9.8,9.3,9.55,9.79,32,0.48,10,22,0,4,3,3,auditory,2,3,0.35,0.39,0.48,0.35,0.38,0.35,0.37,6,4,9.0,echec,0.28,84.11,0.45,0.0,0.38,0.73,0.44,2,12,0.6,0,0.73,0.46,0.0,0.12,1,0
1013,M,tizi_ouzou,gestion_economie,academic_guidance,0,10.93,11.18,11.35,11.02,11.49,10.54,10.01,9.92,9.32,10.19,10.07,10.08,9.79,9.94,10.04,10.57,10.33,11.09,11.24,10.38,10.23,10.31,10.13,24,0.51,19,5,4,3,2,3,auditory,3,2,0.31,0.26,0.25,0.31,0.32,0.32,0.29,6,4,10.44,echec,0.43,45.01,3.73,0.17,0.65,0.42,0.28,2,16,0.6,0,0.42,0.53,0.0,0.12,0,1
1014,F,annaba,gestion_economie,interest,0,10.7,10.0,10.72,10.33,10.63,11.43,11.08,9.78,8.92,9.88,9.69,9.4,10.36,9.88,10.42,10.04,9.43,10.52,9.96,9.71,9.98,9.84,10.66,29,0.55,15,14,4,4,2,2,visual,3,4,0.37,0.3,0.34,0.35,0.33,0.29,0.34,7,4,10.16,passable,0.35,64.58,1.06,0.14,0.26,0.36,0.39,1,16,0.4,0,0.36,0.5,0.0,0.14,0,0
1015,F,constantine,gestion_economie,parents,0,10.27,10.15,10.21,10.0,10.0,10.23,11.06,9.49,9.11,9.37,9.51,9.2,9.49,9.34,10.28,9.78,9.56,10.33,9.47,9.59,9.44,9.52,10.29,21,0.39,17,4,0,5,2,2,auditory,3,3,0.36,0.31,0.37,0.36,0.37,0.31,0.34,5,5,9.95,echec,0.47,36.75,4.15,0.0,0.29,0.33,0.5,3,20,0.4,0,0.33,0.48,0.0,0.23,0,0
1016,F,annaba,gestion_economie,friends,0,10.56,10.91,10.67,10.0,11.05,10.72,10.0,9.8,10.19,10.46,9.18,10.03,9.84,9.94,9.11,10.14,9.96,10.48,10.29,10.27,10.14,10.2,9.7,20,0.4,9,11,4,3,2,2,auditory,1,2,0.34,0.3,0.31,0.32,0.32,0.35,0.32,6,4,10.06,passable,0.5,33.29,0.81,0.2,0.34,0.17,0.3,2,16,0.4,0,0.17,0.51,0.0,0.15,0,0
1017,F,algiers,gestion_economie,interest,0,12.11,11.79,12.48,11.43,13.42,11.44,12.13,11.23,10.52,11.56,10.77,11.96,10.87,11.42,11.72,11.81,11.56,11.9,11.6,12.22,12.03,12.12,11.53,12,0.71,18,0,0,3,4,4,practice_based,2,2,0.23,0.21,0.23,0.19,0.2,0.23,0.22,7,2,11.97,passable,0.99,11.02,180.0,0.0,0.57,0.25,0.25,1,4,0.8,0,0.25,0.6,0.0,0.25,0,0
1018,F,oran,gestion_economie,grades_pressure,0,12.04,11.84,13.14,11.93,12.12,10.82,12.39,11.12,11.12,11.68,10.66,11.08,10.51,10.79,11.69,11.7,11.49,11.6,11.63,11.7,11.54,11.62,12.27,14,0.68,12,2,0,2,4,4,auditory,3,2,0.23,0.23,0.22,0.22,0.23,0.18,0.23,7,4,11.73,passable,0.83,15.02,5.71,0.0,0.58,0.07,0.17,1,8,0.8,0,0.07,0.58,0.0,0.14,0,0
1019,M,other,gestion_economie,interest,1,10.57,11.88,10.77,10.0,10.0,10.34,10.45,9.66,10.81,9.86,9.02,8.63,9.85,9.24,9.79,9.99,10.36,10.03,9.96,9.76,9.54,9.65,10.26,19,0.53,18,1,0,4,2,2,practice_based,2,2,0.31,0.33,0.34,0.35,0.36,0.32,0.32,5,3,9.84,passable,0.52,30.88,16.36,0.0,0.33,0.28,0.4,3,12,0.4,0,0.28,0.49,0.0,0.21,1,0
1020,M,bejaia,gestion_economie,interest,0,12.86,12.53,12.41,12.83,11.96,14.31,13.12,11.97,11.18,11.14,12.22,11.92,13.39,12.65,11.95,12.25,11.95,11.66,11.85,12.49,12.98,12.73,12.57,15,0.58,6,9,2,2,4,3,practice_based,2,4,0.2,0.22,0.21,0.17,0.13,0.16,0.21,7,4,12.44,passable,0.82,16.23,0.66,0.13,0.28,0.48,0.16,1,8,0.6,0,0.48,0.61,0.0,0.13,0,1
1021,F,annaba,gestion_economie,friends,0,12.73,13.85,13.0,12.65,12.49,12.18,12.2,11.84,12.29,11.93,11.85,12.1,11.19,11.65,11.64,12.5,12.84,13.37,12.31,12.28,12.15,12.21,12.04,13,0.72,15,0,2,3,3,4,auditory,2,3,0.14,0.11,0.18,0.18,0.19,0.2,0.13,7,2,12.3,assez_bien,0.94,12.51,150.0,0.15,0.66,0.46,0.24,1,6,0.8,0,0.46,0.63,0.0,0.23,0,0
1022,F,bejaia,gestion_economie,friends,0,14.67,14.43,14.85,14.83,14.9,14.38,14.61,13.94,13.11,13.99,14.68,14.35,13.7,14.03,13.79,14.41,14.29,14.22,14.96,14.96,13.87,14.42,14.18,11,0.91,5,6,0,2,5,5,auditory,3,1,0.05,0.05,0.0,0.0,0.08,0.05,0.05,8,3,14.18,assez_bien,1.28,7.98,0.82,0.0,0.48,0.43,0.14,0,3,1.0,0,0.43,0.72,0.0,0.18,0,1
1023,M,annaba,gestion_economie,grades_pressure,0,10.58,11.45,10.72,10.6,10.05,10.0,10.64,9.62,10.49,9.24,9.8,9.43,9.12,9.28,9.61,10.04,10.16,9.9,10.33,9.46,10.67,10.06,9.69,30,0.38,13,17,8,3,3,2,practice_based,4,4,0.32,0.34,0.31,0.37,0.29,0.35,0.33,5,4,10.32,passable,0.34,67.75,0.76,0.27,0.42,0.41,0.29,3,12,0.4,0,0.41,0.5,0.0,0.1,0,0
1024,M,tlemcen,gestion_economie,academic_guidance,0,10.8,11.72,10.37,10.08,10.91,11.13,10.56,9.53,9.59,8.86,8.81,9.67,10.33,10.0,9.89,10.16,10.49,10.22,9.99,10.18,10.15,10.16,9.93,28,0.51,16,12,0,3,2,3,practice_based,2,4,0.3,0.32,0.33,0.32,0.32,0.34,0.31,6,3,10.0,echec,0.36,61.42,1.32,0.0,0.63,0.16,0.3,2,12,0.6,0,0.16,0.51,0.0,0.11,0,0
1025,M,tlemcen,gestion_economie,interest,0,11.68,10.83,12.37,12.59,10.95,11.21,12.15,11.14,9.76,12.14,12.07,10.39,10.99,10.69,11.51,11.74,11.02,12.77,12.75,11.13,11.67,11.4,11.13,19,0.66,17,2,6,3,3,3,practice_based,3,3,0.27,0.15,0.15,0.26,0.22,0.26,0.21,6,4,12.04,assez_bien,0.63,26.02,8.1,0.31,0.6,0.76,0.25,2,12,0.6,0,0.76,0.59,0.0,0.16,0,0
1026,M,algiers,gestion_economie,parents,0,10.9,10.74,11.12,10.02,10.57,11.47,11.47,10.05,9.86,10.4,9.31,9.73,10.84,10.29,10.18,10.62,10.74,10.08,10.42,10.27,11.52,10.9,10.68,21,0.43,10,11,6,4,3,3,practice_based,1,4,0.28,0.33,0.31,0.32,0.23,0.29,0.31,6,3,10.47,passable,0.5,35.23,0.9,0.28,0.56,0.51,0.38,2,9,0.6,0,0.51,0.53,0.0,0.19,0,0
1027,F,blida,gestion_economie,academic_guidance,0,13.1,14.74,12.39,14.18,12.58,13.42,11.31,12.28,13.37,12.13,13.52,11.4,12.42,11.91,10.84,12.66,13.48,12.14,12.94,11.89,13.12,12.5,12.41,18,0.51,9,9,0,3,3,4,auditory,3,4,0.1,0.19,0.14,0.21,0.13,0.17,0.15,6,3,12.55,assez_bien,0.69,22.69,0.99,0.0,0.38,0.6,0.24,2,9,0.8,0,0.6,0.63,0.0,0.16,0,0
1028,M,tlemcen,gestion_economie,academic_guidance,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.28,7.99,8.78,8.08,7.52,8.57,8.05,8.74,8.58,8.16,9.14,7.93,8.37,8.85,8.61,9.01,33,0.4,5,28,8,4,3,2,practice_based,2,1,0.46,0.39,0.47,0.44,0.41,0.4,0.42,6,4,8.6,echec,0.26,91.73,0.18,0.24,0.3,0.45,0.46,2,12,0.4,0,0.45,0.43,0.0,0.12,1,0
1029,F,tizi_ouzou,gestion_economie,interest,0,10.43,10.69,10.08,11.09,10.22,10.18,10.34,9.89,10.11,9.83,10.13,9.97,9.48,9.73,9.81,10.57,11.1,10.76,10.82,10.58,10.37,10.47,9.82,18,0.34,10,8,2,5,3,3,auditory,3,2,0.26,0.28,0.28,0.29,0.31,0.35,0.27,5,5,10.32,echec,0.57,26.87,1.23,0.11,0.69,0.24,0.48,3,15,0.6,0,0.24,0.53,0.0,0.27,0,1
1030,M,oran,gestion_economie,interest,0,10.81,10.6,11.63,10.24,11.43,10.0,10.95,9.49,9.16,9.86,8.85,10.43,8.72,9.58,9.9,10.11,9.91,10.69,10.21,10.13,9.55,9.84,10.17,19,0.36,14,5,6,3,2,2,visual,3,2,0.34,0.29,0.32,0.32,0.36,0.32,0.31,5,4,10.06,passable,0.53,30.33,2.75,0.31,0.62,0.37,0.3,3,16,0.4,0,0.37,0.5,0.0,0.16,0,0
1031,M,constantine,gestion_economie,interest,0,14.02,12.82,13.56,15.17,15.34,14.3,12.91,13.1,12.37,12.37,13.62,14.51,13.22,13.87,12.5,13.74,13.15,13.72,13.99,14.08,14.1,14.09,13.41,14,0.93,19,0,4,2,5,5,practice_based,3,2,0.12,0.09,0.07,0.06,0.06,0.11,0.1,8,1,13.8,assez_bien,0.98,12.98,190.0,0.28,0.64,0.36,0.14,0,1,1.0,0,0.36,0.69,0.0,0.14,0,0
1032,F,constantine,gestion_economie,friends,0,10.1,10.55,10.0,10.02,10.01,10.0,10.0,8.64,9.11,7.88,8.26,9.0,8.53,8.77,9.07,9.26,9.06,8.93,9.44,9.39,9.54,9.47,9.22,34,0.51,7,27,4,3,3,3,auditory,2,1,0.4,0.4,0.37,0.37,0.36,0.39,0.4,7,4,9.44,echec,0.28,90.2,0.26,0.12,0.62,0.23,0.31,1,12,0.6,0,0.23,0.47,0.0,0.09,0,0
1033,F,algiers,gestion_economie,interest,0,11.62,11.96,11.5,11.66,11.14,11.78,11.65,10.79,10.71,10.48,10.72,10.75,10.8,10.77,11.28,11.21,11.65,11.18,11.29,10.71,11.27,10.99,11.17,20,0.52,7,13,0,4,4,3,reading_writing,3,4,0.22,0.25,0.25,0.29,0.25,0.26,0.24,7,3,11.22,passable,0.56,30.38,0.53,0.0,0.42,0.3,0.35,1,6,0.6,0,0.3,0.56,0.0,0.2,0,0
1034,F,tlemcen,gestion_economie,interest,0,10.37,10.27,10.13,10.0,11.07,10.76,10.0,9.54,9.04,9.08,9.59,10.07,10.16,10.12,9.32,10.09,9.93,9.94,10.38,10.37,10.27,10.32,9.64,18,0.51,6,12,4,4,3,3,visual,4,3,0.34,0.34,0.31,0.31,0.32,0.36,0.34,5,4,9.97,echec,0.55,27.66,0.5,0.22,0.55,0.2,0.4,3,12,0.6,0,0.2,0.51,0.0,0.22,0,0
1035,M,other,gestion_economie,interest,0,10.97,10.0,10.0,12.36,10.95,10.6,11.93,10.0,8.94,9.38,11.35,10.07,9.88,9.97,10.38,10.73,10.26,10.63,11.31,10.32,10.89,10.6,10.95,20,0.38,6,14,2,3,2,2,visual,1,4,0.32,0.29,0.25,0.31,0.27,0.27,0.3,5,3,10.5,passable,0.52,32.13,0.43,0.1,0.73,0.39,0.28,3,12,0.4,0,0.39,0.53,0.0,0.15,0,0
1036,F,tlemcen,gestion_economie,parents,0,12.72,12.63,12.23,12.24,14.04,12.24,12.94,11.49,10.56,10.54,10.91,13.08,11.63,12.36,12.2,12.27,12.33,12.41,11.92,12.65,11.91,12.28,12.42,18,0.52,7,11,0,3,3,3,reading_writing,4,5,0.18,0.17,0.21,0.16,0.21,0.17,0.18,7,3,11.9,passable,0.66,23.76,0.63,0.0,0.79,0.29,0.25,1,9,0.6,0,0.29,0.61,0.0,0.16,0,0
1037,F,algiers,gestion_economie,interest,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.28,8.13,8.13,7.21,8.7,9.43,9.07,8.06,8.53,8.6,8.56,8.19,8.64,8.75,8.69,8.43,28,0.4,14,14,0,4,3,2,visual,3,2,0.43,0.43,0.45,0.42,0.42,0.44,0.43,6,3,8.85,echec,0.31,67.47,0.99,0.0,0.25,0.19,0.45,2,9,0.4,0,0.19,0.43,0.0,0.14,0,0
1038,F,algiers,gestion_economie,interest,0,10.03,10.0,10.0,10.21,10.0,10.0,10.0,8.31,9.1,8.21,8.07,8.27,8.62,8.45,7.59,8.66,8.93,8.85,8.39,8.99,8.5,8.74,8.32,21,0.5,6,15,8,4,2,3,practice_based,3,1,0.4,0.41,0.44,0.4,0.43,0.45,0.41,6,4,8.55,echec,0.41,41.57,0.4,0.38,0.35,0.24,0.46,2,16,0.6,0,0.24,0.44,0.0,0.19,0,0
1039,F,oran,gestion_economie,grades_pressure,0,11.11,11.09,12.13,12.41,10.97,10.0,10.06,10.36,10.8,10.87,11.17,10.35,9.06,9.7,9.91,10.71,11.08,10.94,11.35,10.52,9.8,10.16,10.59,21,0.54,18,3,0,4,2,3,visual,3,5,0.26,0.27,0.24,0.3,0.35,0.29,0.27,6,4,10.76,passable,0.51,34.43,5.81,0.0,0.36,0.54,0.37,2,16,0.6,0,0.54,0.53,0.0,0.19,0,0
1040,M,oran,gestion_economie,parents,0,11.25,12.93,10.0,11.9,10.0,11.65,11.0,10.12,11.7,9.06,10.46,8.79,10.3,9.54,10.42,10.69,12.16,10.11,10.76,9.81,10.87,10.34,10.43,28,0.48,12,16,4,4,2,3,auditory,2,3,0.19,0.33,0.28,0.35,0.28,0.3,0.26,7,5,10.65,passable,0.38,58.48,0.75,0.14,0.56,0.81,0.37,1,20,0.6,0,0.81,0.53,0.0,0.14,0,0
1041,M,other,gestion_economie,parents,0,10.28,10.0,10.0,10.0,10.02,10.57,11.11,9.68,8.62,9.2,9.36,9.94,10.21,10.07,10.74,10.09,9.74,9.95,9.65,10.46,10.19,10.32,10.58,25,0.31,12,13,8,5,2,2,auditory,2,3,0.35,0.34,0.36,0.3,0.32,0.29,0.34,5,3,10.06,passable,0.4,49.92,0.92,0.32,0.42,0.3,0.49,3,12,0.4,0,0.3,0.5,0.0,0.2,0,0
1042,F,oran,gestion_economie,parents,0,10.51,10.63,11.48,10.0,10.94,10.0,10.0,9.81,10.1,10.36,9.18,10.6,9.23,9.91,9.37,10.03,10.47,10.25,9.66,10.24,9.72,9.98,9.86,26,0.47,16,10,2,4,3,2,reading_writing,4,2,0.3,0.32,0.36,0.32,0.35,0.34,0.31,5,5,10.11,passable,0.39,53.34,1.58,0.08,0.22,0.32,0.39,3,15,0.4,0,0.32,0.5,0.0,0.15,0,0
1043,M,oran,gestion_economie,interest,0,10.34,10.32,10.41,10.0,11.04,10.3,10.0,9.64,9.6,9.97,9.24,10.12,9.74,9.93,9.15,9.82,10.28,9.67,9.3,9.79,9.83,9.81,10.03,27,0.53,11,16,0,4,3,3,reading_writing,1,3,0.31,0.36,0.38,0.35,0.34,0.33,0.33,6,3,10.08,passable,0.37,57.19,0.68,0.0,0.18,0.31,0.39,2,9,0.6,0,0.31,0.49,0.0,0.15,0,0
1044,M,bejaia,gestion_economie,parents,0,10.66,10.0,10.46,10.0,11.01,11.26,11.22,9.7,9.21,9.86,8.87,9.87,10.08,9.97,10.33,10.47,10.25,10.6,9.56,11.15,10.52,10.83,10.75,33,0.42,7,26,2,4,2,3,visual,2,4,0.32,0.29,0.36,0.26,0.3,0.28,0.3,7,4,10.62,echec,0.32,78.42,0.27,0.06,0.77,0.52,0.37,1,16,0.6,0,0.52,0.52,0.0,0.12,0,1
1045,M,setif,gestion_economie,academic_guidance,1,14.31,14.2,14.9,13.57,14.34,14.47,14.39,13.35,13.1,13.59,12.77,13.52,13.91,13.72,13.22,13.76,13.47,13.97,13.55,13.51,14.14,13.82,13.93,8,0.81,14,0,4,1,4,5,reading_writing,5,5,0.1,0.07,0.1,0.1,0.06,0.07,0.09,8,2,13.54,bien,1.67,4.52,140.0,0.49,0.41,0.27,0.07,0,4,1.0,0,0.27,0.69,0.0,0.12,1,0
1046,M,algiers,gestion_economie,interest,0,10.32,10.69,10.18,10.06,10.54,10.0,10.45,9.29,9.29,8.28,9.0,9.81,9.42,9.61,9.92,10.02,9.93,10.03,9.92,10.07,9.84,9.95,10.33,29,0.36,13,16,6,3,2,2,practice_based,4,5,0.34,0.33,0.34,0.33,0.34,0.31,0.33,7,5,10.17,passable,0.35,64.49,0.81,0.21,0.73,0.08,0.29,1,20,0.4,0,0.08,0.5,0.0,0.1,0,0
1047,F,annaba,gestion_economie,interest,0,10.4,10.84,10.3,10.0,11.04,10.1,10.15,9.48,9.74,9.69,8.26,10.86,8.98,9.92,9.34,9.94,9.36,10.46,9.77,10.61,9.87,10.24,9.55,29,0.36,9,20,8,5,3,2,reading_writing,2,2,0.38,0.3,0.35,0.29,0.34,0.36,0.34,5,3,9.73,echec,0.33,66.77,0.45,0.27,0.46,0.46,0.51,3,9,0.4,0,0.46,0.5,0.0,0.17,0,0
1048,F,tlemcen,gestion_economie,parents,0,11.29,11.2,11.0,11.76,10.69,11.94,11.17,10.34,10.37,9.61,10.44,10.31,11.14,10.73,10.16,10.5,10.58,10.35,10.5,10.47,11.0,10.73,10.08,23,0.37,15,8,4,3,2,3,visual,2,2,0.29,0.31,0.3,0.3,0.27,0.33,0.3,6,4,10.51,passable,0.46,41.44,1.85,0.17,0.16,0.22,0.28,2,16,0.6,0,0.22,0.53,0.0,0.13,0,0
1049,F,annaba,gestion_economie,parents,0,10.34,10.28,10.99,10.12,10.08,10.0,10.56,9.11,8.9,10.02,8.65,9.46,8.39,8.92,9.26,9.62,9.4,10.34,9.92,10.14,8.45,9.3,9.49,32,0.52,14,18,4,3,3,3,practice_based,3,1,0.37,0.31,0.34,0.32,0.44,0.37,0.34,7,4,9.45,echec,0.29,81.14,0.77,0.12,0.51,0.68,0.31,1,12,0.6,0,0.68,0.48,0.0,0.09,0,0
1050,M,other,gestion_economie,interest,0,10.87,12.23,10.98,11.47,10.0,10.53,10.0,9.93,10.9,11.02,9.79,8.55,9.91,9.23,9.44,10.61,11.11,11.11,10.64,10.12,10.26,10.19,10.44,24,0.37,9,15,8,3,3,3,practice_based,2,4,0.26,0.26,0.29,0.33,0.32,0.3,0.26,5,5,10.47,passable,0.43,44.89,0.6,0.33,0.68,0.41,0.28,3,15,0.6,0,0.41,0.53,0.0,0.12,0,0
1051,M,setif,gestion_economie,parents,0,11.6,10.75,11.47,13.02,11.73,10.55,12.08,10.88,10.66,10.65,11.38,11.23,9.81,10.52,11.58,11.39,11.41,11.29,11.95,11.63,10.58,11.1,11.47,25,0.53,9,16,8,4,2,3,practice_based,2,2,0.24,0.25,0.2,0.22,0.29,0.24,0.24,5,4,11.39,passable,0.45,45.15,0.56,0.32,0.5,0.46,0.35,3,16,0.6,0,0.46,0.57,0.0,0.16,0,0
1052,F,constantine,gestion_economie,parents,0,10.66,11.2,10.86,10.03,10.61,11.28,10.0,9.68,9.51,9.43,9.42,9.75,10.22,9.99,9.75,10.24,10.0,10.2,10.55,10.51,10.45,10.48,9.72,33,0.32,8,25,0,5,2,3,reading_writing,3,1,0.33,0.32,0.3,0.3,0.3,0.35,0.33,6,4,10.23,passable,0.31,80.65,0.32,0.0,0.56,0.21,0.48,2,16,0.6,0,0.21,0.52,0.0,0.15,0,0
1053,F,bejaia,gestion_economie,parents,1,10.97,11.45,11.89,10.09,11.33,10.41,10.67,10.27,9.84,11.23,9.17,11.11,10.47,10.79,9.8,10.51,9.53,11.06,9.81,11.21,10.58,10.89,10.83,22,0.43,13,9,0,4,3,2,reading_writing,2,2,0.36,0.26,0.35,0.25,0.29,0.28,0.31,6,3,10.42,passable,0.47,38.5,1.43,0.0,0.24,0.66,0.38,2,9,0.4,0,0.66,0.53,0.0,0.18,1,1
1054,M,oran,gestion_economie,friends,0,10.12,10.0,10.0,10.72,10.0,10.0,10.0,9.27,9.06,9.22,9.35,9.19,9.27,9.23,9.52,9.79,9.8,9.97,9.93,9.66,9.82,9.74,9.58,33,0.31,14,19,8,4,3,2,reading_writing,2,4,0.35,0.34,0.34,0.36,0.35,0.36,0.34,6,4,9.88,echec,0.3,82.81,0.73,0.24,0.52,0.11,0.4,2,12,0.4,0,0.11,0.49,0.0,0.12,0,0
1055,M,tizi_ouzou,gestion_economie,parents,0,11.21,10.63,11.14,11.22,10.41,12.3,11.58,10.39,9.92,9.64,10.36,9.77,11.81,10.79,10.81,10.64,10.69,10.5,10.53,10.5,11.31,10.9,10.35,28,0.39,5,23,4,5,3,3,visual,2,1,0.29,0.3,0.3,0.3,0.25,0.31,0.29,7,4,10.85,passable,0.39,57.6,0.22,0.14,0.26,0.31,0.46,1,12,0.6,0,0.31,0.54,0.0,0.18,0,1
